,county_state,total_cases,total_fatalities,death_rate,total_tests,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_private,health_ins_noninst_pop_public,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,race_pop_minority,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_race_pop_minority,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84,county
164,"Midland County, Texas",4771.0,76.0,0.015929574512680778,26558,164194,72325,75960,9934,677,3316,72,100,1810,164194,82543,81651,14261,13180,12007,10706,11559,28956,20904,17789,9523,8516,9254,5172,2367,31.7,900.2539999999997,0.345,162946,134490,114797,31960,28456,55980,1822,1713,3641,4305,5805,9363,7701,10428,4836,6366,78888,109874,39179,64365,42259,1.5929574512680778,2.9057091002107263,16.174768870969707,182.38630430967262,2,7176,10110,34350,15264,17286,17064,2659,88234,111573,45082,7539,147401,16793,90669,48216,22942,0.4404850359940071,0.46262348197863506,0.06050160176376725,0.004123171370452026,0.02019562225172661,0.00043850567012192887,0.0006090356529471235,0.011023545318342936,0.5027162990121442,0.4972837009878559,0.08685457446678929,0.08027089905843088,0.07312691084936113,0.06520335700451904,0.07039843112415801,0.1763523636673691,0.1273128128920667,0.1083413523027638,0.057998465230154575,0.051865476204977036,0.05636015932372681,0.03149932397042523,0.014415873905258413,0.8253654584954525,0.17463454150454752,0.032547338335119684,0.030600214362272237,0.06504108610217935,0.07690246516613078,0.10369774919614147,0.1672561629153269,0.137566988210075,0.1862808145766345,0.08638799571275456,0.11371918542336547,0.12818863879957124,0.18060021436227225,0.6136120042872455,0.27266881028938905,0.3087888531618435,0.3048231511254019,0.016194258011864013,0.537376518021365,0.6795193490626942,0.2745654530616222,0.045915197875683635,0.8977246428005895,0.10227535719941046,0.5522065361706274,0.2936526304249851,0.13972495949912908,Midland County
165,"Milam County, Texas",545.0,7.0,0.012844036697247707,7393,24664,6459,15426,2093,28,121,0,12,525,24664,12343,12321,1548,1579,1706,1897,1388,2762,2322,3165,1590,1845,2839,1402,621,41.3,1016.915,0.406,24164,20935,15076,9389,3229,9381,476,791,1228,1133,1290,1828,1101,1015,324,195,47081,61094,24015,47693,32055,1.2844036697247707,2.20969834576711,29.974862147259163,24.25374785503213,2,2495,2423,7847,1339,4918,2929,565,9238,13202,9439,2023,19802,4862,10880,7077,6086,0.2618796626662342,0.625445994161531,0.08486052546221214,0.0011352578657152126,0.0049059357768407395,0.0,0.00048653908530651963,0.021286084982160232,0.500445994161531,0.499554005838469,0.06276354200454103,0.06402043464158287,0.06916963996107688,0.07691372040220565,0.056276354200454105,0.1119850794680506,0.09414531300681156,0.12832468374959455,0.06446642880311385,0.07480538436587739,0.11510703859876745,0.05684398313331171,0.02517839766461239,0.8663714616785301,0.13362853832146995,0.050740859183455916,0.08431936893721352,0.13090288881782325,0.12077603666986465,0.13751199232491207,0.1948619550154568,0.1173648864726575,0.10819742031766336,0.0345378957467221,0.02078669651423089,0.2659631169384927,0.25828802899477665,0.8364779874213837,0.14273531606438547,0.5242511459332694,0.31222684148811425,0.022907881933181967,0.37455400583846893,0.5352740836847226,0.3827035355173533,0.0820223807979241,0.8028705806033085,0.19712941939669154,0.4411287706779111,0.2869364255595199,0.2467564060979565,Milam County
166,"Mills County, Texas",74.0,1.0,0.013513513513513514,1636,4902,968,3901,10,10,5,0,0,8,4902,2329,2573,177,314,451,382,167,319,366,592,393,328,711,476,226,50.6,748.215,0.282,4735,3755,2953,1818,980,1750,178,95,280,183,240,359,177,106,61,71,41827,60535,24274,36765,36603,1.3513513513513509,1.5095879232966136,33.37413300693595,6.5515927908422045,1,553,423,1512,167,976,536,18,1001,2176,2024,702,3489,1413,1810,1351,1515,0.1974704202366381,0.7957976336189311,0.002039983680130559,0.002039983680130559,0.0010199918400652797,0.0,0.0,0.0016319869441044472,0.4751121991024072,0.5248878008975928,0.036107711138310884,0.06405548755609955,0.0920032639738882,0.07792737658098735,0.03406772745818033,0.06507547939616483,0.07466340269277846,0.12076703386372907,0.08017135862913098,0.06691146470828234,0.14504283965728273,0.0971032231742146,0.046103631170950635,0.7930306230200633,0.20696937697993664,0.10171428571428573,0.054285714285714284,0.16,0.10457142857142857,0.13714285714285715,0.20514285714285715,0.10114285714285716,0.060571428571428575,0.034857142857142864,0.04057142857142857,0.316,0.2417142857142857,0.8640000000000001,0.09542857142857143,0.5577142857142857,0.3062857142857143,0.0036719706242350062,0.20420236638106892,0.4439004487964096,0.4128926968584251,0.14320685434516525,0.7117503059975521,0.288249694002448,0.3692370461036312,0.2756017951856385,0.3090575275397797,Mills County
167,"Mitchell County, Texas",179.0,2.0,0.0111731843575419,2447,8558,3381,4159,847,53,30,0,0,88,8558,5383,3175,446,474,401,486,982,1619,1153,927,434,338,639,443,216,34.1,911.09,0.202,6308,5421,4090,2177,887,2441,48,87,441,175,479,337,343,394,22,115,49670,71553,20896,42345,34250,1.1173184357541899,2.0916101892965644,28.59312923580276,9.393144475298817,2,576,654,1910,416,1230,680,141,4399,5561,2338,659,7260,1298,4408,2514,1420,0.3950689413414349,0.4859780322505258,0.09897172236503857,0.006193035756017761,0.0035054919373685442,0.0,0.0,0.010282776349614395,0.6290021032951624,0.3709978967048376,0.052114980135545684,0.055386772610423,0.04685674222949287,0.05678896938537041,0.114746436083197,0.18917971488665572,0.1347277401261977,0.108319700864688,0.05071278336059827,0.03949520916101893,0.07466697826595,0.05176443094180883,0.025239541949053517,0.8593849080532657,0.1406150919467343,0.01966407210159771,0.035641130684145844,0.18066366243342893,0.07169192953707497,0.19623105284719375,0.13805817287996722,0.14051618189266693,0.1614092585006145,0.00901269971323228,0.047111839410077835,0.2359688652191725,0.2679229823842688,0.7824662023760753,0.1704219582138468,0.5038918476034412,0.2785743547726341,0.01647581210563216,0.5140219677494742,0.6498013554568824,0.2731946716522552,0.07700397289086235,0.8483290488431876,0.15167095115681234,0.5150736153306847,0.293760224351484,0.16592661836877776,Mitchell County
168,"Montague County, Texas",270.0,5.0,0.018518518518518517,3317,19409,2111,16694,120,32,0,0,0,452,19409,9403,10006,1108,1305,1328,1083,1039,2096,2019,2529,1295,1378,2426,1360,443,43.4,930.906,0.342,19113,15386,11910,6469,3727,7995,577,388,868,830,1040,1642,991,1004,381,274,51774,68340,28457,54199,30751,1.8518518518518519,1.3911072183007884,17.090009789273015,20.849580945874237,1,1833,1870,6336,1385,3703,2633,484,2715,9978,7628,1803,15180,4229,7959,5843,5164,0.10876397547529497,0.8601164408264207,0.006182698748003503,0.0016487196661342676,0.0,0.0,0.0,0.023288165284146532,0.4844659693956412,0.5155340306043588,0.05708691843989901,0.0672368488845381,0.0684218661445721,0.05579885620073162,0.053531866659797,0.10799113813179452,0.10402390643515896,0.13030037611417386,0.06672162398887115,0.0709979906229069,0.12499355968880416,0.07007058581070638,0.022824462878046268,0.8050018312143568,0.19499816878564327,0.07217010631644777,0.04853033145716073,0.10856785490931832,0.10381488430268918,0.13008130081300814,0.20537836147592245,0.1239524702939337,0.1255784865540963,0.047654784240150086,0.034271419637273294,0.22926829268292684,0.2338961851156973,0.7924953095684804,0.1732332707942464,0.4631644777986241,0.32933083176985617,0.0249368849502808,0.13988355917357928,0.5140914008964913,0.3930135504147561,0.09289504868875263,0.7821113916224431,0.2178886083775568,0.4100674944613324,0.3010459065382039,0.2660621361224174,Montague County
169,"Montgomery County, Texas",12920.0,173.0,0.013390092879256963,137429,554445,131147,370662,25296,805,15610,299,684,9942,554445,274604,279841,37835,41459,42853,38640,32889,70249,76216,76447,37260,31124,43917,18995,6561,36.9,1042.623,0.29,551489,472786,385596,133016,78703,192823,7698,5203,13614,14507,20528,31726,25034,32753,16584,25176,77416,110807,39618,64402,46428,1.3390092879256963,2.3302581861140417,24.786768750732712,531.7789843500478,2,26515,35035,118310,49337,61550,56760,11730,183783,340141,188748,25556,484972,69473,263925,189923,94036,0.2365374383392401,0.6685279874469063,0.045624002380759136,0.0014519023528032538,0.028154280406532662,0.0005392780167554944,0.0012336660985309636,0.017931444958471987,0.4952772592412232,0.5047227407587768,0.06823941058175292,0.07477567657747837,0.07728990251512774,0.06969131293455617,0.05931877823769716,0.1267014762510258,0.13746358971584194,0.13788022256490726,0.06720233747260775,0.056135414693973255,0.07920893866839812,0.03425948470993516,0.011833455076698321,0.8572899912781579,0.14271000872184214,0.03992262333850215,0.02698329556121417,0.07060361056512968,0.07523480082770209,0.1064603289026724,0.16453431385260056,0.129828910451554,0.16986044195972472,0.08600633741825403,0.13056533712264615,0.13750952946484601,0.1816951297303745,0.6135678834993751,0.25586677937797875,0.3192046591952205,0.29436322430415457,0.021156291426561696,0.3314720125530936,0.6134801468134802,0.3404269133998864,0.04609293978663348,0.8746981215449684,0.1253018784550316,0.4760165570976382,0.3425461497533569,0.16960383807230653,Montgomery County
170,"Moore County, Texas",1317.0,22.0,0.016704631738800303,4979,21801,11973,7174,627,97,1713,0,0,217,21801,11438,10363,1950,1974,1980,1699,1682,2953,2666,2415,1179,1039,1394,568,302,30.2,899.698,0.277,21627,18038,14667,5471,3589,6626,291,285,565,823,1167,1472,878,782,202,161,51527,63840,21650,39335,31136,1.6704631738800304,6.041007293243427,22.838401908169352,24.23146433581046,3,1141,1990,5481,984,3131,2350,314,14627,14904,6027,870,19537,2264,12238,6260,3001,0.5491949910554562,0.329067473969084,0.028760148617035918,0.004449337186367598,0.07857437732214119,0.0,0.0,0.00995367184991514,0.52465483234714,0.47534516765286,0.08944543828264759,0.09054630521535707,0.09082152194853448,0.0779322049447273,0.07715242420072474,0.13545250217879914,0.1222879684418146,0.11077473510389432,0.05408008806935462,0.04765836429521582,0.06394202100821063,0.026053850740791702,0.013852575569927986,0.8340500300550238,0.16594996994497618,0.04391789918502868,0.04301237549049201,0.08527014790220344,0.1242076667672804,0.17612435858738304,0.22215514639299727,0.1325083006338666,0.1180199215212798,0.03048596438273468,0.024298219136734082,0.1722004225777241,0.3003320253546635,0.8271958949592514,0.14850588590401448,0.4725324479323876,0.3546634470268639,0.01440300903628274,0.670932526030916,0.6836383652126049,0.2764552084766754,0.039906426310719695,0.8961515526810697,0.10384844731893032,0.5613503967707903,0.2871427916150635,0.13765423604421814,Moore County
171,"Morris County, Texas",217.0,5.0,0.02304147465437788,2156,12424,1176,8046,2927,75,17,6,0,177,12424,5981,6443,708,814,852,745,632,1382,1491,1372,868,921,1397,891,351,43.0,251.989,0.333,12272,10490,7701,4617,1782,5048,384,340,627,654,960,854,537,493,133,66,42961,56797,23438,40670,30141,2.3041474654377883,1.7466194462330973,17.353509336767548,49.30373944894421,1,1351,1614,4356,626,2965,1391,258,4378,6624,4558,1242,9785,2639,5133,3731,3209,0.09465550547327753,0.6476175144880876,0.235592401802962,0.0060367031551835145,0.001368319381841597,0.00048293625241468133,0.0,0.014246619446233098,0.4814069542820348,0.5185930457179653,0.05698647778493239,0.06551835157759175,0.06857694784288472,0.05996458467482293,0.050869285254346426,0.11123631680618158,0.12000965872504828,0.11043142305215713,0.06986477784932389,0.07413071474565358,0.11244365743721828,0.07171603348358016,0.02825177076625885,0.8547913950456323,0.14520860495436766,0.07606973058637084,0.06735340729001585,0.12420760697305865,0.12955625990491285,0.1901743264659271,0.16917591125198098,0.10637876386687796,0.09766244057052298,0.026347068145800318,0.013074484944532488,0.2676307448494453,0.31973058637083995,0.8629160063391442,0.1240095087163233,0.5873613312202852,0.2755546751188589,0.02076625885383129,0.3523824855119124,0.5331616226658081,0.3668705730843529,0.09996780424983903,0.7875885383129427,0.2124114616870573,0.4131519639407598,0.3003058596265293,0.258290405666452,Morris County
172,"Motley County, Texas",17.0,0.0,0.0,346,1156,224,861,19,0,0,0,11,41,1156,580,576,58,132,71,75,29,195,55,99,61,43,221,90,27,38.3,989.566,0.246,1156,920,610,609,236,465,40,16,66,75,60,90,53,39,6,20,43750,62145,26103,33750,40139,0.0,1.4705882352941175,29.930795847750854,1.168188882803168,1,122,135,400,45,257,143,52,295,615,424,117,818,338,560,215,354,0.19377162629757785,0.7448096885813149,0.01643598615916955,0.0,0.0,0.0,0.009515570934256055,0.03546712802768166,0.5017301038062284,0.4982698961937716,0.050173010380622836,0.11418685121107268,0.061418685121107264,0.06487889273356401,0.025086505190311414,0.16868512110726644,0.047577854671280284,0.08564013840830449,0.0527681660899654,0.037197231833910036,0.19117647058823528,0.07785467128027683,0.023356401384083045,0.7958477508650519,0.2041522491349481,0.08602150537634409,0.034408602150537634,0.14193548387096774,0.16129032258064516,0.12903225806451613,0.1935483870967742,0.11397849462365592,0.08387096774193549,0.012903225806451613,0.04301075268817205,0.2623655913978495,0.2903225806451613,0.8602150537634409,0.0967741935483871,0.5526881720430108,0.3075268817204301,0.04498269896193772,0.25519031141868515,0.5320069204152249,0.3667820069204152,0.10121107266435986,0.7076124567474048,0.29238754325259514,0.4844290657439446,0.18598615916955016,0.3062283737024221,Motley County
173,"Nacogdoches County, Texas",1781.0,68.0,0.0381807973048849,20657,65558,12565,39079,11311,182,1082,7,76,1256,65558,31365,34193,4385,4600,3913,6473,8712,7719,6618,6766,4056,3324,5203,2769,1020,30.6,946.557,0.353,64791,52520,38257,20424,12271,23904,2409,1567,3625,2373,3382,4250,2459,2481,485,873,43598,60789,22580,43277,31661,3.8180797304884897,2.716678361145856,31.509503035480037,69.2594318144602,2,7601,5755,20065,2966,13356,6709,1521,26479,42420,19349,3789,56566,8992,35802,17440,11296,0.1916623447939229,0.5960981115958388,0.17253424448579882,0.002776167668324232,0.01650446932487263,0.000106775679550932,0.001159278806552976,0.019158607645138652,0.4784313127307117,0.5215686872692883,0.06688733640440526,0.0701668751334696,0.05968760486897099,0.09873699624759756,0.1328899600353885,0.11774306720766345,0.10094877818115257,0.1032063211202294,0.061868879465511464,0.050703194118185434,0.07936483724335702,0.042237408096647236,0.015558741877421518,0.8106064113842972,0.1893935886157028,0.1007781124497992,0.06555388219544846,0.15164825970548862,0.09927208835341364,0.14148259705488622,0.17779451137884872,0.102869812583668,0.10379016064257028,0.020289491298527442,0.0365210843373494,0.3179802543507363,0.24075468540829986,0.8393992637215528,0.12407965194109773,0.5587349397590361,0.2806643239625167,0.0232008297995668,0.4039018884041612,0.6470606180786479,0.2951432319472833,0.05779614997406876,0.8628390127825742,0.13716098721742578,0.5461118398974953,0.26602397876689343,0.17230543945818969,Nacogdoches County
174,"Navarro County, Texas",1417.0,32.0,0.022582921665490474,12030,48583,13013,27526,6124,169,309,539,88,815,48583,23845,24738,3492,3280,3829,3489,2814,5587,5639,6170,3384,2815,4566,2518,1000,38.6,1009.632,0.348,47811,39507,26816,17529,8304,17397,1541,810,2058,1960,2654,3276,1943,1943,652,560,47920,64220,23422,40466,33223,2.2582921665490474,2.916658090278492,24.761747936521004,48.119512852207535,2,4409,4614,14242,2595,9023,5219,1611,21057,28130,16935,3518,40499,8084,22491,15193,9899,0.2678508943457588,0.5665767861186012,0.1260523228289731,0.003478583043451413,0.006360249469979211,0.011094415742132022,0.0018113331823889011,0.016775415268715396,0.4908095424325381,0.5091904575674618,0.0718769940102505,0.0675133277072227,0.07881357676553527,0.07181524401539634,0.057921495173208735,0.1149990737500772,0.11606940699421607,0.12699915608340365,0.06965399419550049,0.057942078504826786,0.09398349216804233,0.05182882901426425,0.0205833316180557,0.8263161197214031,0.17368388027859696,0.08857849054434673,0.04655975168132437,0.11829625797551302,0.11266310283382193,0.15255503822498132,0.1883083290222452,0.11168592286026327,0.11168592286026327,0.03747772604472036,0.032189457952520546,0.2534345002011841,0.2652181410588033,0.8186468931424958,0.14916364890498365,0.5186526412599873,0.2999942518825085,0.03315974723668773,0.4334232138813988,0.5790091184159069,0.3485787209517733,0.07241216063231995,0.8336043471996377,0.16639565280036225,0.4629397114216907,0.3127225572731202,0.20375439968713333,Navarro County
175,"Newton County, Texas",188.0,13.0,0.06914893617021277,2204,14057,497,10335,2771,21,166,0,0,267,14057,7233,6824,679,640,898,1416,716,1191,1752,2005,845,1157,1613,872,273,44.3,933.677,0.35200000000000004,13870,11580,8291,5473,2290,4978,467,315,888,535,707,800,485,569,151,61,40950,54380,21144,51548,31327,6.914893617021277,1.3374119655687555,15.679021128263498,15.05552776816822,1,1670,1242,4197,720,2912,1285,288,3722,7292,5620,1145,11299,2758,5540,4602,3642,0.03535605036636552,0.7352208863911218,0.19712598705271395,0.0014939176211140356,0.011809063100234758,0.0,0.0,0.018994095468449882,0.5145479120722771,0.4854520879277228,0.048303336416020484,0.04552891797680871,0.06388276303620971,0.10073273102368926,0.050935476986554734,0.08472647079746745,0.12463541296151386,0.14263356334922106,0.06011239951625525,0.08230774702994949,0.1147471010884257,0.06203315074340186,0.019420929074482462,0.8348954578226387,0.1651045421773612,0.09381277621534752,0.06327842507030935,0.17838489353153875,0.10747288067496986,0.1420249096022499,0.16070711128967458,0.0974286862193652,0.11430293290478105,0.030333467255926075,0.012253917235837686,0.33547609481719565,0.24949779027721974,0.8431096826034552,0.1446364001607071,0.5849738850944154,0.2581357975090397,0.020488013089563918,0.2647791136088781,0.5187451091982642,0.39980081098385145,0.08145407981788433,0.8037988190936899,0.19620118090631006,0.3941096962367504,0.3273813758269901,0.25908799886177697,Newton County
176,"Nolan County, Texas",405.0,5.0,0.012345679012345678,2710,14966,5527,8432,743,70,66,0,0,128,14966,7669,7297,1094,1183,1002,1164,910,1591,1650,1682,1111,926,1491,837,325,38.5,911.997,0.27,14785,12234,8963,5179,2551,5469,401,302,845,648,772,894,699,589,161,158,44346,66804,25820,46875,30213,1.2345679012345678,2.7061339035146332,18.10771081117199,16.410141700027527,2,1548,1420,4561,750,2968,1593,198,6534,8594,5210,1162,12313,2653,6944,4443,3254,0.3693037551784044,0.5634103968996392,0.049645863958305496,0.004677268475210477,0.004409995990912735,0.0,0.0,0.00855271949752773,0.512428170519845,0.487571829480155,0.07309902445543233,0.07904583723105706,0.06695175731658426,0.0777762929306428,0.0608044901777362,0.1063076306294267,0.1102498997728184,0.11238807964720032,0.07423493251369771,0.061873580114927176,0.09962581852198316,0.05592676733930242,0.0217158893491915,0.827460263780859,0.172539736219141,0.07332236240628999,0.05522033278478698,0.1545072225269702,0.11848601206801974,0.1411592612909124,0.1634668129456939,0.12781130005485464,0.10769793380874017,0.02943865423294935,0.028890107880782594,0.2830499177180472,0.25964527335893217,0.8339733040775279,0.13713658804168952,0.5426951910769794,0.29127811300054857,0.013229987972738206,0.4365896031003608,0.5742349325136977,0.3481224107978084,0.07764265668849392,0.8227315247895229,0.1772684752104771,0.4639850327408793,0.2968729119337164,0.21742616597621275,Nolan County
177,"Nueces County, Texas",16171.0,407.0,0.02516851153299116,121056,360486,228462,107652,13071,919,7134,242,226,2780,360486,178020,182466,24665,25055,24806,25524,26397,52547,45030,43503,22563,21051,28881,15165,5299,35.3,838.316,0.332,355767,295165,208747,119691,60602,128926,8919,6943,13180,12922,16876,23391,16265,18198,6452,5780,55048,74820,27649,48043,34488,2.516851153299116,4.485888494976226,33.581331868644,430.0120718201728,3,29042,29798,98496,24650,58840,39656,4167,252834,224024,115998,20464,311141,49345,178994,111096,65097,0.6337610891962517,0.2986301825868411,0.03625938316605915,0.0025493361739429552,0.01978995023385097,0.0006713159456955332,0.0006269314203602912,0.007711811276998275,0.4938333250112349,0.5061666749887652,0.06842151983710879,0.06950339264215531,0.06881265846662561,0.0708044140410446,0.07322614470464872,0.14576710329943465,0.12491469849037133,0.1206787503536892,0.06259050282119137,0.05839616517701104,0.08011684226294502,0.04206820791930893,0.014699599984465416,0.8296581751539631,0.17034182484603688,0.06917921908691807,0.05385259761413524,0.10222918573445232,0.10022803778911936,0.13089679350945504,0.18142965732280533,0.12615764081721298,0.14115073763244032,0.05004421140809456,0.0448319190853668,0.22526100243550565,0.2311248312985744,0.7639731318740983,0.19119494904053488,0.45638583373408,0.3075872981400183,0.011559394816997054,0.7013698174131588,0.621449931481389,0.3217822606148366,0.05676780790377435,0.8631153498332806,0.13688465016671938,0.4965352329910177,0.3081839516652519,0.18058121535926502,Nueces County
178,"Ochiltree County, Texas",302.0,5.0,0.016556291390728478,307,10348,5564,4512,18,47,16,0,0,191,10348,5230,5118,904,834,999,906,531,1465,1467,1017,632,555,618,293,127,31.6,917.685,0.271,10285,8140,6621,2288,2145,3443,144,146,426,471,538,629,409,428,111,141,49928,70352,24260,51412,24735,1.6556291390728477,2.9184383455740237,2.9667568612292228,11.276200439148507,2,716,1009,2763,539,1725,1038,238,5836,7106,2822,420,9310,1038,5639,3116,1466,0.5376884422110553,0.4360262852725164,0.0017394665635871664,0.004541940471588713,0.0015461925009663702,0.0,0.0,0.018457672980286045,0.5054116737533823,0.4945883262466177,0.08735987630459993,0.08059528411287205,0.09654039427908774,0.08755315036722072,0.05131426362582141,0.14157325086973327,0.1417665249323541,0.09827986084267493,0.06107460378817162,0.053633552377270965,0.05972168534982605,0.028314650173946656,0.012272902976420565,0.7914438502673797,0.20855614973262032,0.041823990705779836,0.042404879465582336,0.12372930583793205,0.13679930293348824,0.15625907638687192,0.1826895149578856,0.1187917513796108,0.12431019459773453,0.03223932616903863,0.0409526575660761,0.20795817600929425,0.29305837932036016,0.8024978216671508,0.15654952076677314,0.5010165553296544,0.3014812663374964,0.02299961345187476,0.5639737147274836,0.6867027444916892,0.2727097023579436,0.04058755315036722,0.8996907614998068,0.10030923850019327,0.5449362195593351,0.3011209895632006,0.14166988790104368,Ochiltree County
